t,x,y,z,dxdt,dydt,dzdt,speed
8.276,-7.609015989,-10.13540907,21.8663629,-25.26393079,-36.53553372,18.8101886,48.23831069
8.277,-7.634336048,-10.1719316,21.88541529,-25.37595548,-36.50886291,19.29483663,48.46779248
8.278,-7.659767434,-10.20842547,21.90495306,-25.48658035,-36.47821658,19.7809568,48.69817568
8.279,-7.685308734,-10.24488668,21.92497768,-25.5957795,-36.44353543,20.26850997,48.92941548
8.28,-7.710958509,-10.28131118,21.94549055,-25.70352666,-36.40476002,20.75745577,49.16146667
8.281,-7.736715294,-10.31769482,21.96649304,-25.80979525,-36.36183076,21.24775254,49.39428363
8.282,-7.762577597,-10.35403343,21.98798649,-25.91455835,-36.31468798,21.73935733,49.62782037
8.283,-7.7885439,-10.39032277,22.00997218,-26.01778871,-36.26327191,22.2322259,49.86203052
8.284,-7.814612655,-10.42655853,22.03245134,-26.11945877,-36.20752271,22.72631266,50.09686731
8.285,-7.840782288,-10.46273635,22.05542519,-26.21954064,-36.14738052,23.2215707,50.33228363
8.286,-7.867051197,-10.49885181,22.07889486,-26.31800611,-36.08278547,23.71795173,50.568232
8.287,-7.893417752,-10.53490042,22.10286145,-26.41482667,-36.01367768,24.21540611,50.80466456
8.288,-7.919880293,-10.57087764,22.12732601,-26.50997347,-35.93999733,24.71388279,51.04153313
8.289,-7.946437131,-10.60677887,22.15228954,-26.60341738,-35.86168466,25.21332934,51.27878917
8.29,-7.97308655,-10.64259945,22.17775298,-26.69512895,-35.77867998,25.71369189,51.51638381
8.291,-7.999826802,-10.67833465,22.20371721,-26.78507843,-35.69092376,26.21491513,51.75426785
8.292,-8.02665611,-10.71397969,22.23018308,-26.87323579,-35.59835658,26.71694233,51.99239175
8.293,-8.053572666,-10.74952974,22.25715134,-26.95957069,-35.50091922,27.21971526,52.23070568
8.294,-8.080574633,-10.78497988,22.28462273,-27.04405251,-35.39855266,27.72317425,52.46915949
8.295,-8.107660143,-10.82032518,22.3125979,-27.12665035,-35.29119813,28.22725811,52.70770271
8.296,-8.134827296,-10.8555606,22.34107744,-27.20733303,-35.17879712,28.73190416,52.94628461
8.297,-8.16207416,-10.89068107,22.37006188,-27.2860691,-35.06129141,29.23704822,53.18485415
8.298,-8.189398774,-10.92568146,22.39955168,-27.36282686,-34.93862315,29.74262455,53.42336003
8.299,-8.216799144,-10.96055658,22.42954725,-27.43757433,-34.81073484,30.2485659,53.66175066
8.3,-8.244273242,-10.99530117,22.46004891,-27.51027929,-34.67756937,30.75480347,53.89997421
8.301,-8.271819011,-11.02990994,22.49105693,-27.58090927,-34.53907009,31.2612669,54.1379786
8.302,-8.299434358,-11.06437751,22.52257149,-27.64943156,-34.39518082,31.76788424,54.37571147
8.303,-8.32711716,-11.09869848,22.55459272,-27.71581324,-34.24584589,32.274582,54.61312029
8.304,-8.35486526,-11.13286737,22.58712066,-27.78002113,-34.09101018,32.78128509,54.85015224
8.305,-8.382676467,-11.16687865,22.62015527,-27.84202186,-33.93061915,33.28791683,55.08675435
8.306,-8.410548557,-11.20072674,22.65369644,-27.90178184,-33.76461891,33.79439894,55.32287339
8.307,-8.438479272,-11.234406,22.68774399,-27.9592673,-33.59295621,34.30065155,55.55845599
8.308,-8.466466322,-11.26791075,22.72229764,-28.01444427,-33.41557851,34.80659315,55.79344855
8.309,-8.49450738,-11.30123524,22.75735705,-28.06727858,-33.23243402,35.31214067,56.02779735
8.31,-8.522600087,-11.33437368,22.79292177,-28.11773591,-33.04347173,35.81720938,56.26144847
8.311,-8.550742048,-11.36732023,22.82899128,-28.16578177,-32.84864149,36.32171295,56.49434788
8.312,-8.578930835,-11.40006899,22.86556497,-28.21138153,-32.64789398,36.82556343,56.72644137
8.313,-8.607163984,-11.43261402,22.90264216,-28.2545004,-32.44118082,37.32867126,56.95767467
8.314,-8.635438997,-11.46494935,22.94022204,-28.29510348,-32.22845458,37.83094524,57.18799335
8.315,-8.663753341,-11.49706891,22.97830374,-28.33315573,-32.00966885,38.33229257,57.41734291
8.316,-8.692104447,-11.52896665,23.01688628,-28.36862201,-31.78477825,38.83261884,57.64566878
8.317,-8.720489711,-11.56063642,23.0559686,-28.40146709,-31.5537385,39.33182801,57.8729163
8.318,-8.748906495,-11.59207206,23.09554953,-28.43165565,-31.31650647,39.82982245,58.09903078
8.319,-8.777352125,-11.62326736,23.13562781,-28.4591523,-31.07304022,40.32650293,58.32395748
8.32,-8.805823891,-11.65421605,23.17620207,-28.48392159,-30.82329902,40.8217686,58.54764165
8.321,-8.834319047,-11.68491185,23.21727084,-28.50592801,-30.56724345,41.31551706,58.77002854
8.322,-8.862834814,-11.71534842,23.25883256,-28.52513605,-30.30483541,41.80764433,58.99106339
8.323,-8.891368375,-11.74551939,23.30088556,-28.54151015,-30.03603817,42.29804483,59.21069149
8.324,-8.919916878,-11.77541835,23.34342804,-28.55501476,-29.76081646,42.78661147,59.42885819
8.325,-8.948477436,-11.80503887,23.38645813,-28.56561434,-29.47913645,43.27323561,59.64550887
8.326,-8.977047126,-11.83437446,23.42997383,-28.57327337,-29.19096585,43.75780706,59.86058901
8.327,-9.005622991,-11.86341863,23.47397302,-28.57795637,-28.89627397,44.24021415,60.07404421
8.328,-9.034202035,-11.89216483,23.5184535,-28.57962792,-28.59503171,44.7203437,60.28582015
8.329,-9.062781231,-11.9206065,23.56341291,-28.57825268,-28.28721168,45.19808107,60.49586269
8.33,-9.091357513,-11.94873705,23.60884882,-28.57379537,-27.9727882,45.67331016,60.70411783
8.331,-9.119927783,-11.97654987,23.65475866,-28.56622083,-27.65173737,46.14591344,60.91053176
8.332,-9.148488904,-12.00403831,23.70113973,-28.55549404,-27.32403713,46.61577197,61.11505086
8.333,-9.177037708,-12.03119572,23.74798925,-28.54158009,-26.9896673,47.08276544,61.31762174
8.334,-9.20557099,-12.05801541,23.79530427,-28.52444423,-26.64860962,47.54677217,61.51819127
8.335,-9.234085511,-12.0844907,23.84308176,-28.5040519,-26.30084783,48.00766915,61.71670656
8.336,-9.262577997,-12.11061487,23.89131853,-28.48036872,-25.94636771,48.46533207,61.91311503
8.337,-9.29104514,-12.13638119,23.9400113,-28.45336053,-25.58515709,48.91963537,62.10736441
8.338,-9.319483599,-12.16178294,23.98915664,-28.42299338,-25.21720598,49.37045224,62.29940276
8.339,-9.347889996,-12.18681336,24.038751,-28.3892336,-24.84250655,49.81765466,62.48917851
8.34,-9.376260924,-12.2114657,24.0887907,-28.35204775,-24.46105322,50.26111345,62.67664048
8.341,-9.404592939,-12.23573321,24.13927193,-28.31140271,-24.07284269,50.70069832,62.86173787
8.342,-9.432882565,-12.25960913,24.19019076,-28.26726566,-23.67787401,51.13627786,63.04442036
8.343,-9.461126295,-12.28308671,24.24154311,-28.2196041,-23.27614859,51.56771965,63.22463807
8.344,-9.489320588,-12.30615918,24.29332478,-28.1683859,-22.86767032,51.99489023,63.4023416
8.345,-9.517461871,-12.3288198,24.34553142,-28.11357927,-22.45244554,52.4176552,63.57748207
8.346,-9.54554654,-12.35106182,24.39815857,-28.05515283,-22.03048313,52.83587924,63.75001116
8.347,-9.573570959,-12.37287852,24.45120162,-27.99307562,-21.60179456,53.24942617,63.91988109
8.348,-9.601531464,-12.39426317,24.50465582,-27.9273171,-21.16639393,53.65815898,64.08704469
8.349,-9.629424357,-12.41520908,24.55851629,-27.85784721,-20.72429798,54.06193991,64.25145543
8.35,-9.657245911,-12.43570955,24.61277801,-27.78463634,-20.27552622,54.46063048,64.4130674
8.351,-9.684992373,-12.45575791,24.66743581,-27.7076554,-19.82010087,54.85409155,64.57183539
8.352,-9.712659956,-12.47534754,24.7224844,-27.62687581,-19.358047,55.2421834,64.72771491
8.353,-9.740244849,-12.49447181,24.77791834,-27.54226957,-18.8893925,55.62476574,64.88066219
8.354,-9.76774321,-12.51312413,24.83373205,-27.45380922,-18.41416817,56.00169782,65.03063424
8.355,-9.795151173,-12.53129796,24.8899198,-27.3614679,-17.93240772,56.37283847,65.17758886
8.356,-9.822464844,-12.54898678,24.94647575,-27.26521937,-17.44414785,56.73804616,65.3214847
8.357,-9.849680301,-12.56618411,25.00339387,-27.16503805,-16.94942826,57.09717906,65.46228125
8.358,-9.876793601,-12.5828835,25.06066803,-27.06089898,-16.44829168,57.45009513,65.5999389
8.359,-9.903800772,-12.59907857,25.11829194,-26.95277794,-15.94078393,57.79665218,65.73441894
8.36,-9.930697821,-12.61476296,25.17625917,-26.84065138,-15.42695396,58.13670792,65.86568365
8.361,-9.957480732,-12.62993038,25.23456314,-26.72449651,-14.90685384,58.47012005,65.99369625
8.362,-9.984145464,-12.6445746,25.29319715,-26.60429131,-14.38053883,58.79674636,66.118421
8.363,-10.01068796,-12.65868941,25.35215433,-26.48001452,-13.84806739,59.11644475,66.23982321
8.364,-10.03710413,-12.6722687,25.41142768,-26.35164569,-13.30950122,59.42907333,66.35786924
8.365,-10.06338988,-12.6853064,25.47101007,-26.21916523,-12.76490527,59.73449052,66.47252658
8.366,-10.08954108,-12.69779652,25.53089421,-26.08255439,-12.21434778,60.0325551,66.58376384
8.367,-10.1155536,-12.70973313,25.59107268,-25.94179529,-11.65790029,60.32312632,66.69155082
8.368,-10.14142328,-12.72111038,25.65153792,-25.79687099,-11.09563766,60.60606394,66.79585851
8.369,-10.16714595,-12.7319225,25.71228222,-25.64776544,-10.52763809,60.88122836,66.89665913
8.37,-10.19271742,-12.74216377,25.77329774,-25.49446358,-9.953983157,61.14848067,66.99392616
8.371,-10.21813348,-12.75182861,25.8345765,-25.3369513,-9.37475779,61.40768277,67.08763439
8.372,-10.24338991,-12.76091146,25.89611037,-25.17521551,-8.790050307,61.65869741,67.17775992
8.373,-10.2684825,-12.76940691,25.95789112,-25.00924415,-8.199952416,61.90138835,67.26428021
8.374,-10.29340698,-12.7773096,26.01991033,-24.83902618,-7.604559225,62.13562036,67.3471741
8.375,-10.31815913,-12.7846143,26.08215949,-24.66455167,-7.003969243,62.36125939,67.42642187
8.376,-10.34273467,-12.79131584,26.14462994,-24.48581177,-6.398284382,62.57817262,67.50200522
8.377,-10.36712933,-12.7974092,26.20731289,-24.30279874,-5.78760996,62.78622856,67.57390733
8.378,-10.39133884,-12.80288944,26.2701994,-24.11550599,-5.172054693,62.98529715,67.64211288
8.379,-10.41535891,-12.80775172,26.33328044,-23.9239281,-4.55173069,63.17524985,67.7066081
8.38,-10.43918526,-12.81199135,26.39654682,-23.72806083,-3.926753448,63.35595973,67.76738077
8.381,-10.4628136,-12.81560372,26.45998924,-23.52790114,-3.297241834,63.52730158,67.82442025
8.382,-10.48623963,-12.81858436,26.52359826,-23.32344725,-2.663318077,63.689152,67.87771753
8.383,-10.50945907,-12.82092892,26.58736434,-23.11469859,-2.025107746,63.84138947,67.92726523
8.384,-10.5324676,-12.82263319,26.6512778,-22.90165588,-1.382739733,63.98389448,67.97305764
8.385,-10.55526095,-12.82369306,26.71532884,-22.68432115,-0.7363462295,64.11654964,68.01509075
8.386,-10.57783481,-12.82410458,26.77950757,-22.46269771,-0.08606269907,64.23923972,68.05336226
8.387,-10.60018491,-12.82386394,26.84380396,-22.23679023,0.56797215,64.35185179,68.08787162
8.388,-10.62230697,-12.82296744,26.90820788,-22.0066047,1.225616397,64.45427533,68.11862002
8.389,-10.6441967,-12.82141155,26.97270908,-21.77214849,1.886724946,64.54640227,68.14561047
8.39,-10.66584984,-12.81919288,27.03729722,-21.53343038,2.551149559,64.62812714,68.16884777
8.391,-10.68726214,-12.81630819,27.10196183,-21.29046052,3.218738903,64.69934715,68.18833853
8.392,-10.70842935,-12.8127544,27.16669238,-21.04325049,3.889338589,64.75996228,68.20409123
8.393,-10.72934723,-12.80852857,27.23147819,-20.79181332,4.562791225,64.80987538,68.21611621
8.394,-10.75001157,-12.80362792,27.29630853,-20.53616347,5.23893646,64.84899225,68.22442569
8.395,-10.77041816,-12.79804985,27.36117255,-20.27631688,5.917611045,64.87722176,68.22903378
8.396,-10.79056281,-12.79179191,27.42605931,-20.01229096,6.598648884,64.89447594,68.2299565
8.397,-10.81044136,-12.78485182,27.49095781,-19.74410463,7.281881098,64.90067005,68.22721182
8.398,-10.83004964,-12.77722747,27.55585694,-19.4717783,7.967136086,64.89572267,68.22081962
8.399,-10.84938354,-12.76891693,27.62074552,-19.19533391,8.654239591,64.87955584,68.21080173
8.4,-10.86843895,-12.75991844,27.68561229,-18.91479491,9.343014774,64.85209506,68.19718195
8.401,-10.88721178,-12.75023041,27.75044592,-18.63018631,10.03328228,64.81326949,68.17998604
8.402,-10.90569797,-12.73985144,27.81523502,-18.34153465,10.72486032,64.76301192,68.15924174
8.403,-10.92389351,-12.72878031,27.87996811,-18.04886804,11.41756474,64.70125893,68.13497875
8.404,-10.94179438,-12.71701599,27.94463368,-17.75221614,12.11120912,64.62795096,68.10722876
8.405,-10.95939662,-12.70455764,28.00922014,-17.45161021,12.80560484,64.54303236,68.07602544
8.406,-10.97669629,-12.6914046,28.07371586,-17.14708304,13.50056119,64.44645149,68.04140444
8.407,-10.99368949,-12.6775564,28.13810914,-16.83866905,14.19588542,64.3381608,68.0034034
8.408,-11.01037235,-12.66301277,28.20238826,-16.52640421,14.8913829,64.21811691,67.96206191
8.409,-11.02674103,-12.64777364,28.26654145,-16.2103261,15.58685713,64.08628063,67.91742157
8.41,-11.04279174,-12.63183913,28.33055688,-15.89047387,16.28210993,63.9426171,67.8695259
8.411,-11.05852073,-12.61520956,28.39442273,-15.56688827,16.97694146,63.78709582,67.8184204
8.412,-11.07392429,-12.59788545,28.45812711,-15.23961165,17.6711504,63.61969071,67.76415251
8.413,-11.08899874,-12.57986753,28.52165814,-14.90868794,18.36453399,63.44038016,67.7067716
8.414,-11.10374046,-12.56115673,28.5850039,-14.57416265,19.05688818,63.24914714,67.64632894
8.415,-11.11814588,-12.54175417,28.64815246,-14.23608288,19.74800772,63.0459792,67.5828777
8.416,-11.13221146,-12.52166119,28.71109188,-13.89449733,20.43768631,62.83086855,67.51647295
8.417,-11.14593372,-12.50087934,28.77381021,-13.54945622,21.12571667,62.60381208,67.44717159
8.418,-11.15930924,-12.47941038,28.83629552,-13.2010114,21.81189068,62.36481145,67.37503235
8.419,-11.17233463,-12.45725625,28.89853585,-12.84921623,22.49599949,62.11387311,67.30011578
8.42,-11.18500657,-12.43441914,28.96051929,-12.49412565,23.17783369,61.85100832,67.22248419
8.421,-11.1973218,-12.41090141,29.0222339,-12.13579613,23.85718336,61.5762332,67.14220164
8.422,-11.2092771,-12.38670567,29.08366779,-11.77428565,24.53383824,61.28956879,67.0593339
8.423,-11.22086933,-12.3618347,29.14480908,-11.40965374,25.20758785,60.99104101,66.97394842
8.424,-11.23209539,-12.33629153,29.20564593,-11.04196141,25.87822162,60.68068076,66.88611428
8.425,-11.24295225,-12.31007937,29.26616651,-10.67127116,26.54552903,60.3585239,66.79590217
8.426,-11.25343695,-12.28320165,29.32635906,-10.29764697,27.2092997,60.02461124,66.7033843
8.427,-11.26354659,-12.25566202,29.38621183,-9.921154276,27.86932358,59.67898862,66.60863443
8.428,-11.27327833,-12.22746432,29.44571315,-9.541859941,28.52539104,59.32170685,66.51172776
8.429,-11.2826294,-12.19861263,29.50485138,-9.159832253,29.17729303,58.95282178,66.41274088
8.43,-11.29159711,-12.1691112,29.56361495,-8.775140894,29.82482119,58.57239424,66.31175178
8.431,-11.30017882,-12.13896451,29.62199234,-8.387856925,30.46776801,58.18049006,66.2088397
8.432,-11.30837198,-12.10817726,29.67997212,-7.998052756,31.10592695,57.77718007,66.10408517
8.433,-11.31617411,-12.07675432,29.73754292,-7.60580213,31.73909258,57.36254009,65.99756988
8.434,-11.32358279,-12.0447008,29.79469345,-7.211180092,32.36706072,56.93665089,65.88937663
8.435,-11.3305957,-12.012022,29.85141251,-6.814262965,32.98962858,56.49959818,65.77958929
8.436,-11.33721058,-11.97872341,29.90768896,-6.415128325,33.60659487,56.05147259,65.66829273
8.437,-11.34342525,-11.94481074,29.96351179,-6.013854968,34.21775997,55.59236965,65.5555727
8.438,-11.3492376,-11.91028989,30.01887007,-5.610522886,34.82292604,55.12238973,65.44151584
8.439,-11.35464563,-11.87516696,30.07375298,-5.205213232,35.42189718,54.64163802,65.32620952
8.44,-11.3596474,-11.83944823,30.1281498,-4.798008292,36.01447951,54.15022448,65.20974183
8.441,-11.36424105,-11.80314019,30.18204991,-4.388991451,36.60048138,53.6482638,65.09220147
8.442,-11.36842481,-11.76624952,30.23544285,-3.97824716,37.17971343,53.13587534,64.97367767
8.443,-11.37219699,-11.72878308,30.28831823,-3.565860901,37.75198877,52.6131831,64.85426012
8.444,-11.37555601,-11.69074792,30.34066582,-3.151919155,38.31712307,52.08031562,64.73403888
8.445,-11.37850034,-11.65215128,30.39247551,-2.73650936,38.87493472,51.53740593,64.61310427
8.446,-11.38102857,-11.61300056,30.44373733,-2.319719877,39.42524494,50.98459153,64.49154683
8.447,-11.38313935,-11.57330335,30.49444144,-1.901639956,39.96787788,50.42201425,64.36945718
8.448,-11.38483145,-11.53306742,30.54457815,-1.482359689,40.50266081,49.8498202,64.24692597
8.449,-11.3861037,-11.4923007,30.59413793,-1.061969977,41.02942415,49.26815972,64.12404376
8.45,-11.38695505,-11.4510113,30.64311137,-0.6405624857,41.54800165,48.67718725,64.00090093
8.451,-11.38738452,-11.40920748,30.69148925,-0.2182296079,42.05823049,48.07706127,63.87758759
8.452,-11.38739123,-11.36689767,30.7392625,0.2049355817,42.55995139,47.46794421,63.7541935
8.453,-11.3869744,-11.32409046,30.7864222,0.6288393671,43.05300869,46.85000236,63.63080792
8.454,-11.38613334,-11.28079459,30.83295961,1.053387435,43.53725051,46.22340574,63.5075196
8.455,-11.38486744,-11.23701895,30.87886618,1.478484918,44.01252881,45.58832805,63.38441657
8.456,-11.38317622,-11.19277257,30.9241335,1.90403644,44.47869951,44.94494651,63.26158615
8.457,-11.38105925,-11.14806463,30.96875337,2.32994616,44.9356226,44.29344181,63.13911478
8.458,-11.37851624,-11.10290445,31.01271774,2.756117817,45.38316218,43.63399796,63.01708794
8.459,-11.37554696,-11.05730148,31.05601878,3.182454778,45.8211866,42.96680217,62.89559006
8.46,-11.3721513,-11.0112653,31.09864882,3.608860084,46.24956856,42.29204478,62.77470442
8.461,-11.36832925,-10.9648056,31.14060041,4.035236492,46.66818512,41.60991911,62.65451304
8.462,-11.36408087,-10.91793222,31.18186627,4.461486531,47.07691785,40.92062132,62.53509659
8.463,-11.35940635,-10.8706551,31.22243933,4.887512539,47.47565289,40.22435032,62.41653431
8.464,-11.35430595,-10.82298428,31.26231271,5.31321672,47.86428097,39.52130765,62.29890387
8.465,-11.34878006,-10.77492994,31.30147976,5.738501184,48.24269755,38.81169732,62.18228133
8.466,-11.34282913,-10.72650232,31.33993399,6.163268001,48.61080285,38.09572568,62.06674102
8.467,-11.33645373,-10.6777118,31.37766916,6.587419245,48.9685019,37.37360132,61.95235545
8.468,-11.32965452,-10.62856882,31.41467921,7.010857044,49.31570459,36.64553492,61.83919522
8.469,-11.32243228,-10.57908392,31.45095832,7.433483628,49.65232577,35.91173911,61.72732895
8.47,-11.31478786,-10.52926772,31.48650085,7.855201377,49.97828522,35.17242833,61.61682317
8.471,-11.30672222,-10.47913093,31.52130141,8.275912869,50.29350777,34.42781871,61.50774227
8.472,-11.2982364,-10.42868431,31.55535479,8.695520929,50.59792327,33.6781279,61.40014839
8.473,-11.28933157,-10.37793871,31.58865604,9.113928676,50.89146667,32.92357498,61.29410139
8.474,-11.28000898,-10.32690502,31.6212004,9.531039571,51.17407801,32.16438027,61.18965871
8.475,-11.27026996,-10.27559421,31.65298333,9.946757465,51.44570248,31.40076521,61.08687538
8.476,-11.26011596,-10.22401729,31.68400053,10.36098664,51.70629043,30.63295222,60.98580389
8.477,-11.24954851,-10.17218532,31.71424791,10.77363188,51.95579736,29.86116454,60.88649416
8.478,-11.23856925,-10.12010941,31.74372161,11.18459848,52.19418396,29.08562613,60.78899349
8.479,-11.22717991,-10.06780068,31.77241799,11.59379232,52.42141608,28.30656149,60.69334649
8.48,-11.21538229,-10.0152703,31.80033363,12.0011199,52.63746479,27.52419551,60.59959503
8.481,-11.20317832,-9.962529481,31.82746535,12.40648839,52.84230632,26.73875337,60.50777821
8.482,-11.19057,-9.909589431,31.85381019,12.80980568,53.03592208,25.95046036,60.41793231
8.483,-11.17755942,-9.856461384,31.8793654,13.2109804,53.21829863,25.15954176,60.33009078
